"playername","heroname","start_time","side","win","ward_type","x","y","ward_start_time","ward_end_time"
"Layla","Dazzle",1488499612,"Dire",false,"obs_log",92,18,333,703
"Layla","Dazzle",1489259848,"Radiant",false,"sen_log",26,34,1025,1275
"Layla","Dazzle",1489259848,"Radiant",false,"obs_log",66,52,403,773
"Layla","Dazzle",1489259848,"Radiant",false,"sen_log",28,52,783,1033
"Layla","Dazzle",1489259848,"Radiant",false,"sen_log",32,24,893,1143
"Layla","Dazzle",1489259848,"Radiant",false,"obs_log",36,88,971,1341
"Layla","Dazzle",1489259848,"Radiant",false,"sen_log",22,78,30,280
"Layla","Dazzle",1489259848,"Radiant",false,"obs_log",88,38,618,988
"Layla","Dazzle",1489259848,"Radiant",false,"obs_log",30,32,888,1258
"Layla","Dazzle",1489259848,"Radiant",false,"sen_log",42,34,949,1076
"dota.thetoo","Clockwerk",1496969387,"Dire",true,"obs_log",78,54,-40,326
"dota.thetoo","Clockwerk",1496969387,"Dire",true,"sen_log",68,42,1797,2043
"dota.thetoo","Clockwerk",1496969387,"Dire",true,"obs_log",98,24,327,390
"dota.thetoo","Clockwerk",1496969387,"Dire",true,"sen_log",102,56,-28,217
"Mad","Clockwerk",1497038980,"Dire",true,"obs_log",52,64,380,754
"Mad","Clockwerk",1497038980,"Dire",true,"obs_log",88,30,287,367
"Mad","Clockwerk",1497038980,"Dire",true,"obs_log",86,26,-72,302
"Mad","Clockwerk",1497038980,"Dire",true,"obs_log",38,96,1559,1933
"Mad","Clockwerk",1497038980,"Dire",true,"obs_log",18,68,1971,2345
"Mad","Clockwerk",1497038980,"Dire",true,"obs_log",66,62,-38,336
"Mad","Clockwerk",1497038980,"Dire",true,"sen_log",32,94,67,321
"Mad","Clockwerk",1497038980,"Dire",true,"obs_log",56,28,1913,2287
"Mad","Clockwerk",1497218654,"Dire",false,"obs_log",50,36,413,545
"Mad","Clockwerk",1497218654,"Dire",false,"obs_log",66,42,1571,1944
"Mad","Clockwerk",1497218654,"Dire",false,"sen_log",58,30,1565,1819
"Mad","Clockwerk",1497218654,"Dire",false,"obs_log",40,48,873,945
"Mad","Clockwerk",1497218654,"Dire",false,"obs_log",40,70,1312,1392
"Mad","Clockwerk",1497218654,"Dire",false,"obs_log",36,90,-71,302
"Mad","Clockwerk",1497218654,"Dire",false,"sen_log",60,66,108,362
"Mad","Clockwerk",1497218654,"Dire",false,"sen_log",44,66,1309,1385
"Mad","Clockwerk",1497218654,"Dire",false,"obs_log",24,80,833,928
"Mad","Clockwerk",1497218654,"Dire",false,"obs_log",44,46,419,793
"Mad","Clockwerk",1498082193,"Radiant",true,"obs_log",62,66,246,620
"Mad","Clockwerk",1498082193,"Radiant",true,"obs_log",36,104,-62,312
"Mad","Clockwerk",1498082193,"Radiant",true,"sen_log",14,90,-27,227
"Mad","Clockwerk",1498168967,"Radiant",true,"sen_log",42,46,1165,1419
"Mad","Clockwerk",1498168967,"Radiant",true,"sen_log",22,46,1010,1264
"Mad","Clockwerk",1498168967,"Radiant",true,"obs_log",60,76,-60,314
"Mad","Clockwerk",1498168967,"Radiant",true,"obs_log",60,54,203,577
"Mad","Clockwerk",1498168967,"Radiant",true,"obs_log",50,64,2328,
"Mad","Clockwerk",1498168967,"Radiant",true,"obs_log",34,104,-70,304
"Mad","Clockwerk",1498168967,"Radiant",true,"sen_log",52,68,314,568
"Mad","Clockwerk",1498168967,"Radiant",true,"obs_log",42,108,1058,1432
"Mad","Clockwerk",1498168967,"Radiant",true,"obs_log",52,86,1072,1446
"Mad","Clockwerk",1498168967,"Radiant",true,"sen_log",24,78,441,695
"dota.thetoo","Omniknight",1488160511,"Dire",true,"sen_log",108,36,138,384
"dota.thetoo","Omniknight",1488160511,"Dire",true,"obs_log",104,34,-41,325
"DurpDurp","Night Stalker",1488160511,"Dire",true,"obs_log",54,12,2400,
"DurpDurp","Night Stalker",1488160511,"Dire",true,"obs_log",56,72,1637,2005
"DurpDurp","Night Stalker",1488160511,"Dire",true,"obs_log",64,30,1760,2128
"DurpDurp","Night Stalker",1488160511,"Dire",true,"obs_log",66,42,2385,
"DurpDurp","Night Stalker",1488160511,"Dire",true,"obs_log",24,80,1986,2354
"DurpDurp","Night Stalker",1488160511,"Dire",true,"obs_log",38,54,1706,2074
"DurpDurp","Night Stalker",1488160511,"Dire",true,"obs_log",30,54,2360,
"DurpDurp","Night Stalker",1488160511,"Dire",true,"obs_log",82,22,449,817
"DurpDurp","Night Stalker",1488160511,"Dire",true,"obs_log",52,64,408,775
"DurpDurp","Night Stalker",1488160511,"Dire",true,"sen_log",58,72,1058,1305
"DurpDurp","Night Stalker",1488160511,"Dire",true,"obs_log",66,48,425,793
"DurpDurp","Night Stalker",1488160511,"Dire",true,"obs_log",24,80,828,1083
"DurpDurp","Night Stalker",1488160511,"Dire",true,"sen_log",60,72,1640,1887
"DurpDurp","Night Stalker",1488509719,"Dire",false,"obs_log",64,54,302,670
"DurpDurp","Night Stalker",1488509719,"Dire",false,"obs_log",88,22,-65,302
"DurpDurp","Night Stalker",1488509719,"Dire",false,"sen_log",88,60,2044,
"DurpDurp","Night Stalker",1488509719,"Dire",false,"sen_log",60,60,533,781
"Mad","Night Stalker",1496710901,"Radiant",true,"obs_log",58,52,-35,338
"Mad","Night Stalker",1496710901,"Radiant",true,"sen_log",68,22,1313,1567
"Mad","Night Stalker",1496710901,"Radiant",true,"sen_log",76,40,1193,1447
"Mad","Night Stalker",1496710901,"Radiant",true,"obs_log",58,46,1165,1539
"Mad","Night Stalker",1496710901,"Radiant",true,"sen_log",70,98,1266,1519
"Mad","Night Stalker",1496710901,"Radiant",true,"obs_log",42,98,-71,303
"Mad","Night Stalker",1496710901,"Radiant",true,"obs_log",104,56,1348,1555
"Mad","Night Stalker",1496710901,"Radiant",true,"obs_log",60,64,346,720
"Mad","Night Stalker",1497819768,"Dire",false,"obs_log",66,42,587,731
"Mad","Night Stalker",1497819768,"Dire",false,"obs_log",38,108,889,1263
"Mad","Night Stalker",1497819768,"Dire",false,"sen_log",102,32,-74,115
"Mad","Night Stalker",1497819768,"Dire",false,"sen_log",66,42,627,733
"Mad","Night Stalker",1497819768,"Dire",false,"obs_log",86,26,-67,306
"Mad","Night Stalker",1497819768,"Dire",false,"obs_log",70,36,955,1329
"Mad","Night Stalker",1498165431,"Radiant",false,"obs_log",16,108,-71,303
"Mad","Night Stalker",1498165431,"Radiant",false,"sen_log",78,42,473,727
"Mad","Night Stalker",1498165431,"Radiant",false,"obs_log",60,78,-41,332
"Mad","Night Stalker",1498165431,"Radiant",false,"obs_log",34,108,745,1118
"Mad","Night Stalker",1498165431,"Radiant",false,"sen_log",60,60,356,610
"Mad","Night Stalker",1498165431,"Radiant",false,"sen_log",44,104,-57,196
"Mad","Night Stalker",1498165431,"Radiant",false,"obs_log",92,56,271,645
"dota.thetoo","Night Stalker",1498520670,"Radiant",true,"obs_log",102,56,379,745
"123340213","Weaver",1488509719,"Dire",false,"obs_log",22,88,-27,339
"KvH","Weaver",1496710901,"Radiant",true,"sen_log",56,60,148,395
"DurpDurp","Jakiro",1484266095,"Radiant",false,"obs_log",80,54,1307,
"DurpDurp","Jakiro",1484266095,"Radiant",false,"obs_log",38,94,350,488
"DurpDurp","Jakiro",1484266095,"Radiant",false,"sen_log",30,52,1075,1323
"DurpDurp","Jakiro",1484266095,"Radiant",false,"sen_log",104,56,1344,
"DurpDurp","Jakiro",1484266095,"Radiant",false,"obs_log",24,80,748,1116
"DurpDurp","Jakiro",1484266095,"Radiant",false,"obs_log",50,66,1067,1435
"DurpDurp","Jakiro",1484266095,"Radiant",false,"sen_log",62,54,854,883
"DurpDurp","Jakiro",1484266095,"Radiant",false,"obs_log",102,56,1326,
"DurpDurp","Jakiro",1484266095,"Radiant",false,"obs_log",102,70,1333,
"DurpDurp","Batrider",1487550879,"Radiant",true,"obs_log",52,64,-32,335
"DurpDurp","Batrider",1487550879,"Radiant",true,"obs_log",52,86,497,660
"DurpDurp","Batrider",1487550879,"Radiant",true,"obs_log",86,90,805,
"DurpDurp","Batrider",1487550879,"Radiant",true,"obs_log",108,84,967,988
"DurpDurp","Batrider",1487550879,"Radiant",true,"sen_log",116,88,965,
"DurpDurp","Batrider",1488499612,"Dire",false,"obs_log",24,88,409,776
"DurpDurp","Batrider",1488499612,"Dire",false,"sen_log",54,62,1348,1595
"DurpDurp","Batrider",1488499612,"Dire",false,"obs_log",42,70,1353,1573
"DurpDurp","Batrider",1488499612,"Dire",false,"obs_log",24,78,1928,2296
"DurpDurp","Batrider",1488499612,"Dire",false,"obs_log",28,54,1145,1513
"DurpDurp","Batrider",1488499612,"Dire",false,"obs_log",92,92,2253,2290
"DurpDurp","Batrider",1488499612,"Dire",false,"obs_log",88,22,-64,303
"DurpDurp","Batrider",1488499612,"Dire",false,"obs_log",40,70,947,1315
"Mad","Batrider",1498177854,"Radiant",false,"sen_log",26,76,1225,1479
"Mad","Batrider",1498177854,"Radiant",false,"obs_log",52,86,640,1014
"Mad","Batrider",1498177854,"Radiant",false,"obs_log",56,80,1239,1608
"Mad","Batrider",1498177854,"Radiant",false,"sen_log",24,98,107,360
"Mad","Batrider",1498177854,"Radiant",false,"obs_log",74,84,1261,1634
"Mad","Batrider",1498177854,"Radiant",false,"obs_log",42,98,-53,321
"Mad","Batrider",1498177854,"Radiant",false,"obs_log",50,66,18,392
"DurpDurp","Ancient Apparition",1497822538,"Dire",false,"obs_log",42,70,1536,1904
"DurpDurp","Ancient Apparition",1497822538,"Dire",false,"sen_log",64,78,921,1169
"DurpDurp","Ancient Apparition",1497822538,"Dire",false,"sen_log",68,88,1086,1334
"DurpDurp","Ancient Apparition",1497822538,"Dire",false,"obs_log",56,72,944,1312
"DurpDurp","Ancient Apparition",1497822538,"Dire",false,"obs_log",70,36,1273,1640
"DurpDurp","Ancient Apparition",1497822538,"Dire",false,"obs_log",104,58,1933,
"DurpDurp","Ancient Apparition",1497822538,"Dire",false,"sen_log",62,82,1815,
"DurpDurp","Ancient Apparition",1497822538,"Dire",false,"obs_log",76,24,1267,1635
"DurpDurp","Ancient Apparition",1497822538,"Dire",false,"sen_log",70,110,1483,1731
"DurpDurp","Ancient Apparition",1498012757,"Radiant",true,"obs_log",90,96,1381,1485
"DurpDurp","Ancient Apparition",1498012757,"Radiant",true,"obs_log",58,102,1128,1496
"DurpDurp","Ancient Apparition",1498012757,"Radiant",true,"obs_log",114,70,1741,
"DurpDurp","Ancient Apparition",1498012757,"Radiant",true,"obs_log",82,64,799,1166
"DurpDurp","Ancient Apparition",1498012757,"Radiant",true,"obs_log",60,98,678,1046
"DurpDurp","Ancient Apparition",1498012757,"Radiant",true,"sen_log",102,56,1732,
"DurpDurp","Ancient Apparition",1498012757,"Radiant",true,"obs_log",74,110,1368,1735
"DurpDurp","Ancient Apparition",1498012757,"Radiant",true,"sen_log",102,68,1737,
"DurpDurp","Ancient Apparition",1498012757,"Radiant",true,"obs_log",110,82,1905,
"DurpDurp","Ancient Apparition",1498012757,"Radiant",true,"sen_log",96,92,1589,1689
"DurpDurp","Ancient Apparition",1498012757,"Radiant",true,"obs_log",104,56,987,1354
"DurpDurp","Ancient Apparition",1498012757,"Radiant",true,"obs_log",70,82,1571,1939
"DurpDurp","Ancient Apparition",1498012757,"Radiant",true,"sen_log",112,84,1907,
"DurpDurp","Ancient Apparition",1498012757,"Radiant",true,"sen_log",104,68,1005,1252
"DurpDurp","Ancient Apparition",1498012757,"Radiant",true,"obs_log",102,84,1018,1037
"DurpDurp","Ancient Apparition",1498172816,"Dire",true,"obs_log",94,90,3135,3156
"DurpDurp","Ancient Apparition",1498172816,"Dire",true,"obs_log",78,40,2517,2578
"DurpDurp","Ancient Apparition",1498172816,"Dire",true,"obs_log",76,22,1251,1475
"DurpDurp","Ancient Apparition",1498172816,"Dire",true,"sen_log",56,52,1652,1899
"DurpDurp","Ancient Apparition",1498172816,"Dire",true,"obs_log",102,70,2972,3340
"DurpDurp","Ancient Apparition",1498172816,"Dire",true,"obs_log",66,42,1826,1992
"DurpDurp","Ancient Apparition",1498172816,"Dire",true,"sen_log",100,86,3132,
"DurpDurp","Ancient Apparition",1498172816,"Dire",true,"sen_log",70,100,2171,2419
"DurpDurp","Ancient Apparition",1498172816,"Dire",true,"obs_log",34,26,3268,
"DurpDurp","Ancient Apparition",1498172816,"Dire",true,"sen_log",46,70,1064,1093
"DurpDurp","Ancient Apparition",1498172816,"Dire",true,"obs_log",44,94,1569,1937
"DurpDurp","Ancient Apparition",1498172816,"Dire",true,"obs_log",80,54,2771,3017
"DurpDurp","Ancient Apparition",1498172816,"Dire",true,"obs_log",60,66,864,1231
"DurpDurp","Ancient Apparition",1498172816,"Dire",true,"obs_log",104,58,2861,3229
"DurpDurp","Ancient Apparition",1498172816,"Dire",true,"sen_log",54,102,838,1086
"DurpDurp","Ancient Apparition",1498172816,"Dire",true,"obs_log",64,86,2167,2282
"DurpDurp","Ancient Apparition",1498172816,"Dire",true,"obs_log",72,98,2598,2888
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"obs_log",56,48,3076,3443
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"obs_log",94,24,2246,2280
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"obs_log",18,52,2850,2923
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"sen_log",12,42,3191,3416
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"sen_log",16,66,1749,1796
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"obs_log",30,52,1879,2247
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"sen_log",38,8,2887,2993
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"sen_log",40,38,2016,2263
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"sen_log",94,22,2248,2282
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"obs_log",36,14,2880,2994
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"obs_log",102,56,514,881
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"sen_log",38,16,2133,2381
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"obs_log",10,52,3214,3401
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"obs_log",78,28,1574,1866
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"sen_log",34,16,3376,
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"obs_log",34,88,1451,1509
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"obs_log",34,100,333,499
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"sen_log",52,72,1290,1305
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"obs_log",36,14,3374,
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"sen_log",40,20,2667,2915
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"sen_log",18,38,2806,2838
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"sen_log",40,68,1951,2149
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"sen_log",84,12,2455,2496
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"obs_log",50,66,894,1262
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"obs_log",40,68,1956,2129
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"sen_log",58,26,2228,2303
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"obs_log",70,44,771,1138
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"sen_log",12,44,3203,3415
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"obs_log",84,8,2454,2605
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"sen_log",32,24,3480,
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"sen_log",28,78,1962,2136
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"sen_log",32,14,2136,2384
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"obs_log",28,54,2854,2938
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"obs_log",8,38,3436,
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"sen_log",30,54,1881,2129
"DurpDurp","Ancient Apparition",1498496413,"Radiant",false,"obs_log",68,66,1689,1710
"frempo","Doom",1484102941,"Radiant",true,"sen_log",28,64,17,266
"frempo","Doom",1484102941,"Radiant",true,"obs_log",14,102,-11,358
"frempo","Doom",1484266095,"Radiant",false,"sen_log",28,64,25,272
"frempo","Doom",1484266095,"Radiant",false,"obs_log",18,102,-41,327
"Mad","Doom",1498520670,"Radiant",true,"obs_log",42,104,-67,307
"Mad","Doom",1498520670,"Radiant",true,"sen_log",78,74,1229,1483
"Mad","Doom",1498520670,"Radiant",true,"sen_log",50,64,-23,231
"Mad","Doom",1498520670,"Radiant",true,"obs_log",30,76,1612,1986
"Mad","Doom",1498520670,"Radiant",true,"obs_log",50,64,-17,357
"Mad","Doom",1498520670,"Radiant",true,"obs_log",72,80,1226,1600
"Mad","Doom",1498520670,"Radiant",true,"sen_log",64,82,893,1146
"Mad","Doom",1498520670,"Radiant",true,"obs_log",14,108,329,703
"DurpDurp","Silencer",1484100068,"Dire",false,"obs_log",92,22,786,1153
"DurpDurp","Silencer",1484100068,"Dire",false,"obs_log",102,56,1278,
"DurpDurp","Silencer",1484100068,"Dire",false,"sen_log",102,68,1401,
"DurpDurp","Silencer",1484100068,"Dire",false,"obs_log",98,24,421,456
"DurpDurp","Silencer",1484100068,"Dire",false,"sen_log",104,86,1520,
"DurpDurp","Silencer",1484100068,"Dire",false,"obs_log",80,52,440,808
"DurpDurp","Silencer",1484100068,"Dire",false,"sen_log",90,108,881,1129
"DurpDurp","Silencer",1484100068,"Dire",false,"sen_log",98,22,840,1087
"DurpDurp","Silencer",1484100068,"Dire",false,"obs_log",86,106,891,1259
"DurpDurp","Silencer",1484100068,"Dire",false,"sen_log",98,50,1256,1504
"DurpDurp","Silencer",1484100068,"Dire",false,"sen_log",100,84,1144,1392
"DurpDurp","Silencer",1484100068,"Dire",false,"sen_log",26,100,149,397
"DurpDurp","Silencer",1484100068,"Dire",false,"sen_log",114,80,1516,1540
"DurpDurp","Silencer",1484100068,"Dire",false,"obs_log",60,66,1090,1458
"Layla","Silencer",1484169089,"Radiant",true,"obs_log",88,60,1136,
"Layla","Silencer",1484169089,"Radiant",true,"sen_log",102,70,1162,
"Layla","Silencer",1484169089,"Radiant",true,"sen_log",18,90,303,553
"Layla","Silencer",1484169089,"Radiant",true,"obs_log",112,88,1212,1273
"Layla","Silencer",1484169089,"Radiant",true,"obs_log",34,90,11,381
"Layla","Silencer",1484169089,"Radiant",true,"sen_log",46,70,1057,1307
"Layla","Silencer",1484266095,"Radiant",false,"obs_log",66,44,772,1142
"Layla","Silencer",1484266095,"Radiant",false,"sen_log",102,24,175,425
"Layla","Silencer",1484266095,"Radiant",false,"obs_log",94,48,845,1215
"Layla","Silencer",1484266095,"Radiant",false,"obs_log",106,38,217,587
"Layla","Silencer",1489172917,"Dire",false,"sen_log",84,54,602,852
"Layla","Silencer",1489172917,"Dire",false,"sen_log",88,98,1740,1990
"Layla","Silencer",1489172917,"Dire",false,"sen_log",66,90,765,1015
"Layla","Silencer",1489172917,"Dire",false,"obs_log",30,74,1538,1908
"Layla","Silencer",1489172917,"Dire",false,"sen_log",96,90,1446,1696
"Layla","Silencer",1489172917,"Dire",false,"obs_log",58,72,642,1012
"Layla","Silencer",1489172917,"Dire",false,"sen_log",72,100,1876,
"Layla","Silencer",1489172917,"Dire",false,"obs_log",32,76,1015,1385
"Layla","Silencer",1489172917,"Dire",false,"sen_log",62,80,1348,1372
"Layla","Silencer",1489172917,"Dire",false,"sen_log",94,92,1934,1946
"Layla","Silencer",1489172917,"Dire",false,"obs_log",76,22,1199,1569
"Layla","Silencer",1489172917,"Dire",false,"obs_log",104,56,409,779
"Layla","Silencer",1489172917,"Dire",false,"sen_log",64,82,1507,1757
"Layla","Silencer",1489172917,"Dire",false,"sen_log",104,68,1678,1929
"Layla","Silencer",1489172917,"Dire",false,"sen_log",104,84,1466,1716
"Layla","Silencer",1489172917,"Dire",false,"obs_log",84,100,1728,
"Layla","Silencer",1489172917,"Dire",false,"obs_log",92,72,1374,1422
"Layla","Silencer",1489172917,"Dire",false,"obs_log",88,52,813,1183
"DurpDurp","Silencer",1489177241,"Radiant",false,"obs_log",56,80,736,1103
"DurpDurp","Silencer",1489177241,"Radiant",false,"sen_log",56,28,709,957
"DurpDurp","Silencer",1489177241,"Radiant",false,"sen_log",18,90,110,358
"DurpDurp","Silencer",1489177241,"Radiant",false,"sen_log",22,78,1339,1587
"DurpDurp","Silencer",1489177241,"Radiant",false,"obs_log",72,50,1453,1821
"DurpDurp","Silencer",1489177241,"Radiant",false,"obs_log",56,74,527,895
"DurpDurp","Silencer",1489177241,"Radiant",false,"sen_log",50,64,856,1084
"DurpDurp","Silencer",1489177241,"Radiant",false,"obs_log",68,48,758,1125
"DurpDurp","Silencer",1489177241,"Radiant",false,"obs_log",62,94,1215,1545
"DurpDurp","Silencer",1489177241,"Radiant",false,"obs_log",52,64,-15,353
"DurpDurp","Silencer",1489177241,"Radiant",false,"obs_log",28,100,243,611
"DurpDurp","Silencer",1498524444,"Dire",true,"sen_log",40,70,1594,1621
"DurpDurp","Silencer",1498524444,"Dire",true,"obs_log",70,46,1002,1370
"DurpDurp","Silencer",1498524444,"Dire",true,"sen_log",102,56,1775,2023
"DurpDurp","Silencer",1498524444,"Dire",true,"obs_log",38,40,1676,2043
"DurpDurp","Silencer",1498524444,"Dire",true,"obs_log",20,68,755,1123
"DurpDurp","Silencer",1498524444,"Dire",true,"obs_log",28,32,2053,
"DurpDurp","Silencer",1498524444,"Dire",true,"sen_log",92,80,1713,1961
"DurpDurp","Silencer",1498524444,"Dire",true,"obs_log",36,32,1293,1661
"DurpDurp","Silencer",1498524444,"Dire",true,"sen_log",56,28,1205,1362
"DurpDurp","Silencer",1498524444,"Dire",true,"sen_log",58,48,991,1239
"DurpDurp","Silencer",1498524444,"Dire",true,"obs_log",30,54,1054,1075
"DurpDurp","Silencer",1498524444,"Dire",true,"sen_log",30,54,1905,
"DurpDurp","Silencer",1498524444,"Dire",true,"obs_log",30,76,1608,1623
"DurpDurp","Silencer",1498524444,"Dire",true,"obs_log",14,56,1441,1808
"DurpDurp","Silencer",1498524444,"Dire",true,"sen_log",76,40,1191,1439
"DurpDurp","Silencer",1498524444,"Dire",true,"obs_log",72,30,620,987
"DurpDurp","Silencer",1498524444,"Dire",true,"obs_log",38,52,1167,1218
"DurpDurp","Silencer",1498524444,"Dire",true,"sen_log",30,52,1549,1600
"DurpDurp","Silencer",1498524444,"Dire",true,"sen_log",36,38,1562,1809
"DurpDurp","Silencer",1498524444,"Dire",true,"sen_log",30,78,1611,1625
"DurpDurp","Silencer",1498524444,"Dire",true,"sen_log",88,62,1704,1952
"DurpDurp","Silencer",1498524444,"Dire",true,"obs_log",56,28,1205,1359
"DurpDurp","Silencer",1498524444,"Dire",true,"obs_log",30,52,1906,
"DurpDurp","Shadow Demon",1484171725,"Dire",false,"obs_log",48,50,2103,2157
"DurpDurp","Shadow Demon",1484171725,"Dire",false,"obs_log",50,66,1050,1418
"DurpDurp","Shadow Demon",1484171725,"Dire",false,"obs_log",24,80,455,823
"DurpDurp","Shadow Demon",1484171725,"Dire",false,"obs_log",42,70,2236,
"DurpDurp","Shadow Demon",1484171725,"Dire",false,"sen_log",90,106,2008,2023
"DurpDurp","Shadow Demon",1484171725,"Dire",false,"obs_log",54,28,1639,1756
"DurpDurp","Shadow Demon",1484171725,"Dire",false,"obs_log",42,68,1016,1045
"DurpDurp","Shadow Demon",1484171725,"Dire",false,"obs_log",38,54,1533,1720
"DurpDurp","Shadow Demon",1484171725,"Dire",false,"sen_log",40,70,1062,1309
"DurpDurp","Shadow Demon",1484171725,"Dire",false,"obs_log",52,42,991,1358
"DurpDurp","Shadow Demon",1484171725,"Dire",false,"obs_log",30,100,737,1105
"DurpDurp","Shadow Demon",1484171725,"Dire",false,"obs_log",38,94,1930,1986
"DurpDurp","Shadow Demon",1484171725,"Dire",false,"sen_log",44,72,1013,1047
"DurpDurp","Shadow Demon",1484689804,"Radiant",false,"obs_log",88,62,706,1036
"DurpDurp","Shadow Demon",1484689804,"Radiant",false,"obs_log",104,58,1623,1740
"DurpDurp","Shadow Demon",1484689804,"Radiant",false,"obs_log",70,66,1813,1828
"DurpDurp","Shadow Demon",1484689804,"Radiant",false,"sen_log",62,82,1057,1248
"DurpDurp","Shadow Demon",1484689804,"Radiant",false,"sen_log",72,98,1067,1315
"DurpDurp","Shadow Demon",1484689804,"Radiant",false,"obs_log",52,84,1931,1976
"DurpDurp","Shadow Demon",1484689804,"Radiant",false,"obs_log",40,70,1728,1789
"DurpDurp","Shadow Demon",1484689804,"Radiant",false,"sen_log",78,40,1292,1363
"DurpDurp","Shadow Demon",1484689804,"Radiant",false,"obs_log",104,56,738,1106
"DurpDurp","Shadow Demon",1484689804,"Radiant",false,"obs_log",34,88,424,792
"DurpDurp","Shadow Demon",1484689804,"Radiant",false,"obs_log",72,98,1069,1437
"DurpDurp","Shadow Demon",1484689804,"Radiant",false,"obs_log",108,38,1138,1506
"DurpDurp","Shadow Demon",1484689804,"Radiant",false,"sen_log",74,42,1583,1830
"DurpDurp","Shadow Demon",1484689804,"Radiant",false,"sen_log",52,80,1941,1992
"DurpDurp","Shadow Demon",1484689804,"Radiant",false,"obs_log",84,42,1294,1662
"DurpDurp","Shadow Demon",1484689804,"Radiant",false,"sen_log",40,68,1727,1793
"DurpDurp","Shadow Demon",1484689804,"Radiant",false,"sen_log",62,56,1253,1500
"DurpDurp","Shadow Demon",1484689804,"Radiant",false,"sen_log",40,70,1831,2079
"DurpDurp","Shadow Demon",1484689804,"Radiant",false,"obs_log",54,26,2217,2290
"DurpDurp","Shadow Demon",1484689804,"Radiant",false,"obs_log",112,34,2,370
"DurpDurp","Shadow Demon",1484689804,"Radiant",false,"obs_log",50,100,1751,2119
"DurpDurp","Shadow Demon",1484689804,"Radiant",false,"sen_log",54,26,2216,2294
"DurpDurp","Shadow Demon",1484785601,"Dire",true,"sen_log",54,28,1705,1894
"DurpDurp","Shadow Demon",1484785601,"Dire",true,"obs_log",40,70,588,956
"DurpDurp","Shadow Demon",1484785601,"Dire",true,"obs_log",42,40,1694,1886
"DurpDurp","Shadow Demon",1484785601,"Dire",true,"obs_log",24,80,308,372
"DurpDurp","Shadow Demon",1484785601,"Dire",true,"obs_log",30,52,2028,2169
"DurpDurp","Shadow Demon",1484785601,"Dire",true,"sen_log",40,70,1631,1879
"DurpDurp","Shadow Demon",1484785601,"Dire",true,"obs_log",40,56,917,1058
"DurpDurp","Shadow Demon",1484785601,"Dire",true,"obs_log",54,28,2039,2407
"DurpDurp","Shadow Demon",1484785601,"Dire",true,"obs_log",94,48,738,1105
"DurpDurp","Shadow Demon",1484785601,"Dire",true,"obs_log",12,96,1544,1912
"DurpDurp","Shadow Demon",1484785601,"Dire",true,"obs_log",34,24,1264,1309
"Mad","Treant Protector",1497043309,"Dire",true,"sen_log",80,80,1391,1645
"Mad","Treant Protector",1497043309,"Dire",true,"obs_log",12,84,-70,304
"Mad","Treant Protector",1497043309,"Dire",true,"obs_log",60,68,-30,344
"Mad","Treant Protector",1497043309,"Dire",true,"obs_log",20,68,1225,1599
"Mad","Treant Protector",1497043309,"Dire",true,"sen_log",48,74,2344,2454
"Mad","Treant Protector",1497043309,"Dire",true,"sen_log",64,82,782,1036
"Mad","Treant Protector",1497043309,"Dire",true,"obs_log",96,24,875,1248
"Mad","Treant Protector",1497043309,"Dire",true,"obs_log",70,36,312,685
